COUNTY,CTYNAME,TOT_POP,WA_TOTAL,BA_TOTAL,IA_TOTAL,AA_TOTAL,NA_TOTAL,TOM_TOTAL,H_TOTAL,FIPS
131,Grady County,52542,66.0119523428876,29.07007727151612,1.4122035704769518,1.1419435879867534,0.3045182901298009,2.059304937002779,14.190552320048722,13131
133,Greene County,42182,67.00488359963965,28.81323787397468,1.0620643876535016,1.2801668958323456,0.1185339718363283,1.7211132710634867,7.529277891043574,13133
135,Gwinnett County,2007738,49.773127768663045,31.196699967824486,1.009892725046794,14.829126111076246,0.09453424699836334,3.096619180391067,24.514752422875894,13135
137,Habersham County,99330,89.5016611295681,4.073291050035236,1.0812443370582907,2.448404308869425,0.7993556830766133,2.0960434913923285,17.090506392831976,13137
139,Hall County,443490,84.9169090622111,8.85747141987418,0.9826602629146092,3.001195066405105,0.1686622020789646,2.0731019865160434,30.2275135854247,13139
141,Hancock County,17366,29.920534377519292,67.41909478290913,0.4491535183692272,1.0595416330761256,0.03455027064378671,1.1171254174824368,1.4050443395139929,13141
143,Haralson County,64808,91.00419701271449,5.363535366004197,0.37958276755956055,0.9011233181088754,0.046290581409702505,2.3052709542031846,2.5922725589433404,13143
145,Harris County,73858,78.09309756559885,17.168079287281,0.5469955861247258,1.4514338324893714,0.16788973435511387,2.5725039941509382,5.377887297246066,13145
147,Hart County,56104,78.35448452873234,17.7420504776843,0.35648082133181236,1.472265792100385,0.049907314986453725,2.0248110651646942,4.894481676885784,13147
149,Heard County,24238,86.42627279478505,9.720273949995875,0.6188629424870039,0.5363478834887367,0.049509035398960316,2.6487333938443767,3.2098357950325935,13149
151,Henry County,518630,35.08319996914949,57.831594778551185,0.48319611283574027,3.542795441837148,0.1276439851146289,2.9315697125118096,8.776198831536934,13151
153,Houston County,349794,56.65849042579346,35.87711624556167,0.4574120768223583,3.3488281674356903,0.1875389514971669,3.4706141328896436,8.09104787389149,13153
155,Irwin County,18310,71.84052430365921,24.66411796832332,0.5352266521026762,0.961223375204806,0.0764609503003823,1.922446750409612,7.438558164937192,13155
157,Jackson County,187650,84.11830535571542,9.692512656541433,0.5936584066080469,3.2347455369038105,0.10231814548361312,2.2584598987476685,12.900612843058887,13157
159,Jasper County,34438,79.85945757593356,16.743132586096753,0.691097043963064,0.5575236657181021,0.029037690922817817,2.1197514373657005,5.447470817120623,13159
161,Jeff Davis County,30238,80.19710298300153,15.781467028242607,0.9789007209471525,0.8333884516171705,0.13228388120907467,2.0768569349824726,14.65043984390502,13161
163,Jefferson County,30038,46.248085758039814,50.72907650309608,0.5925827285438444,0.7190891537385977,0.09321526066981822,1.6179505959118452,4.134762633996937,13163
165,Jenkins County,17672,53.825260298777735,42.49660479855138,0.49796287913082843,1.2788592123132638,0.22634676324128564,1.6749660479855137,4.504300588501584,13165
167,Johnson County,18356,62.878622793636964,34.77881891479625,0.31597297886249726,0.5011985181956853,0.03268685988232731,1.4926999346262804,1.5798648943124864,13167
169,Jones County,58094,70.80937790477502,26.233345956553173,0.3752538988535821,0.7091954418700727,0.01721348159878817,1.8556133163493649,2.6130065066960446,13169
171,Lamar County,41380,69.54084098598356,26.964717254712422,0.35766070565490576,0.9328177863702272,0.03866602223296278,2.165297245045916,3.818269695505075,13171
173,Lanier County,20928,70.42240061162079,23.5282874617737,1.2710244648318043,1.385703363914373,0.047782874617737,3.3448012232415905,8.67737003058104,13173
175,Laurens County,100574,58.93372044464772,37.65585539006105,0.43748881420645497,1.1096307196690993,0.023863026229443,1.839441605186231,3.788255413924076,13175
177,Lee County,68146,67.7163736683004,27.182813371291054,0.40207789158571305,2.876177618642327,0.10272062923722595,1.7198368209432688,3.633375399876735,13177
179,Liberty County,137214,45.90493681402773,45.10326934569358,0.7754310784613815,2.3321235442447565,0.7972947366886761,5.086944480883875,13.263952657892053,13179
181,Lincoln County,16098,70.71685923717233,25.965958504162007,0.5093800472108336,0.5093800472108336,0.16151074667660578,2.1369114175673998,1.8511616349857123,13181
183,Long County,40878,62.400313126865306,30.035716033074024,1.0323401340574392,1.2280444248740152,0.4941533343118548,4.809432946817359,13.718870786241988,13183
185,Lowndes County,244164,56.26136531183958,38.227584738126836,0.5299716583935388,2.060090758670402,0.18921708359954784,2.731770449370096,7.670254419160892,13185
187,Lumpkin County,72032,93.97767658818303,2.2240115504220346,0.730231008440693,1.002332296756997,0.15270990670812973,1.9130386494891158,6.227787649933363,13187
189,McDuffie County,43528,56.21209336519022,40.58537033633523,0.4640691049439441,0.6294798750229738,0.11027384671935306,1.9987134717882742,3.9514795074434845,13189
191,McIntosh County,23600,65.96610169491525,30.28813559322034,0.711864406779661,0.6610169491525424,0.2033898305084746,2.169491525423729,2.9661016949152543,13191
193,Macon County,23662,37.317217479503,58.83695376553123,0.6761896712027724,1.5552362437663765,0.20285690136083173,1.4115459386357874,5.434874482292283,13193
195,Madison County,65542,84.45576881999328,10.667968630801623,0.49433950749137956,2.2306307405938175,0.033566262854352935,2.11772603826554,8.406823105794757,13195
197,Marion County,15270,63.549443352979694,29.849377865094954,1.4538310412573674,1.951538965291421,0.7465618860510805,2.4492468893254746,8.552717747216764,13197
199,Meriwether County,42878,60.837725640188445,35.48206539484118,0.6996594990437986,0.7509678623070105,0.06996594990437988,2.159615653715192,3.572927841783665,13199
201,Miller County,11648,68.2864010989011,28.21085164835165,0.4979395604395604,0.7383241758241758,0.08585164835164835,2.180631868131868,3.691620879120879,13201
205,Mitchell County,40658,50.16478921737419,46.416449407250724,0.8116483840818536,0.8264056274287963,0.07378621673471396,1.706921147129716,5.661862364110385,13205
207,Monroe County,62874,74.72087031205268,21.89140185132169,0.37217291726309765,1.2214906002481154,0.0445335114673792,1.74953080764704,3.1809651048128003,13207
209,Montgomery County,17132,70.61639038057437,26.453420499649777,0.2334812047630166,0.8055101564324072,0.046696240952603316,1.844501517627831,8.276908708848937,13209
211,Morgan County,43880,76.54512306289881,19.95897903372835,0.683682771194166,0.8933454876937101,0.04557885141294439,1.8732907930720146,4.184138559708296,13211
213,Murray County,82632,94.55658824668409,1.7281440604124312,1.0262368089844127,0.7406331687481847,0.33643140671894667,1.6119663084519313,17.201568399651467,13213
215,Muscogee County,403660,42.85586880047565,49.78348114750037,0.5732547193182381,3.0822969826091264,0.27647029678442253,3.428628053312193,8.991725709755736,13215
217,Newton County,248020,42.34658495282638,52.88121925651157,0.555600354810096,1.5651963551326507,0.1338601725667285,2.5175389081525683,7.86549471816789,13217
219,Oconee County,89502,87.26732363522602,4.869164934861791,0.3307188666175057,5.295971039753302,0.0782105427811669,2.1586109807602063,5.881432817143751,13219
221,Oglethorpe County,32344,78.93272322532773,16.281226811773436,0.5998021271333168,1.6015335147167944,0.04946821667078902,2.5352461043779373,7.593371258966114,13221
223,Paulding County,377098,66.55723445894701,27.753528260558262,0.5616577123188137,1.94909546059645,0.09917846289293498,3.079305644686527,9.837761006422733,13223
225,Peach County,58426,50.83010988258651,44.95258960052031,0.5682401670489166,1.2220586725088145,0.09584773902029918,2.3311539383151336,9.745661178242564,13225
227,Pickens County,73160,95.19136139967195,1.6703116457080371,0.636960087479497,0.7709130672498633,0.04373974849644614,1.6867140513942045,4.548933843630399,13227
229,Pierce County,41338,86.63215443417678,9.250568484203397,0.9386037060331898,0.7450771687067589,0.09192510523005468,2.3416711016498137,5.6461367264986215,13229
231,Pike County,41338,88.34002612608253,8.602254584159853,0.3677004209202187,0.6047704291450965,0.04838163433160772,2.036866805360685,2.7142096860031932,13231
233,Polk County,89220,82.87379511320331,12.642905178211164,1.21049092131809,0.7531943510423672,0.1972651871777628,2.322349249047299,14.76126429051782,13233
235,Pulaski County,20360,63.89980353634578,31.787819253438116,0.756385068762279,1.2573673870333988,0.137524557956778,2.161100196463654,4.803536345776031,13235
237,Putnam County,46766,71.10721464311679,25.83073172817859,0.45759739982038233,0.7697900183894282,0.2266603943035539,1.6080058161912503,7.873241243638541,13237
239,Quitman County,4646,50.83943176926389,45.37236332328885,0.8179078777442962,0.17219113215669393,0.6457167455876023,2.152389151958674,2.84115368058545,13239
241,Rabun County,35422,94.21828242335272,1.6148156512901586,0.841285077070747,1.2986279713172604,0.0508158771385015,1.976172999830614,9.079103382078934,13241
243,Randolph County,12170,37.45275267050123,60.11503697617091,0.1972062448644207,0.7230895645028759,0.049301561216105176,1.4626129827444536,2.497945768282662,13243
245,Richmond County,412606,34.961682573690155,59.46593117889706,0.4309195697590438,1.8143216531024755,0.26562871116755454,3.0615163133837124,6.057110172901024,13245
247,Rockdale County,195220,30.868763446368202,63.70966089540006,0.6474746439913943,1.9065669501075708,0.21514189119967217,2.652392172933101,11.570535805757606,13247
249,Schley County,9006,75.74950033311126,19.85343104596935,0.19986675549633579,1.0215411947590494,0.04441483455474128,3.1312458361092603,5.240950477459472,13249
251,Screven County,28650,58.33158813263525,38.50610820244328,0.5165794066317626,0.6492146596858639,0.04886561954624782,1.9476439790575915,3.0994764397905756,13251
253,Seminole County,18548,64.49212853137804,32.27302135001079,0.2803536769463015,0.8949751994824239,0.010782833728703903,2.0487384084537417,3.4612896269139526,13253
255,Spalding County,140584,57.8173903146873,37.926079781482954,0.5462926079781483,1.2248904569510044,0.1308826039947647,2.3544642349058216,6.921129004723155,13255
257,Stephens County,54996,84.62069968724998,10.797148883555167,0.6255000363662812,0.9418866826678304,0.17455814968361336,2.8402065604771254,4.66215724779984,13257
259,Stewart County,9618,41.00644624662092,49.906425452276984,0.727802037845706,5.260969016427532,0.020794343938448742,3.077562902890414,23.726346433770015,13259
